gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1260726969,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3321902,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"Toamasina II, Foulpointe, Morarano. Forêt d'Analalava à 8 km Sud-Ouest de la ville de Foulpointe, forêt dense humide de basse altitude sur latérites, près le la pépinière au bord droite de la route, près de la parcelle de restauration. Echantillons préservés en alcool. Récolté avec A. Razaka & Lahady Raymond.",Toamasina,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-17.70944,49.45055,,,30.0,,,,2007,,,2007.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3321902,586,,,CC_BY_4_0,Missouri Botanical Garden,Adolphe Lehavana;et al.,,,2024-09-21T02:08:25.234Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260714711,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3310823,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"Analanjirofo, Fenerive-Est, Tanambao Tampolo. Station forestière Tampolo. Echantillons préservés en alcool.",Toamasina,PRESENT,6.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-17.2575,49.411944,,,8.0,,,,2007-02-08,8.0,2.0,2007.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3310823,11,,,CC_BY_4_0,Missouri Botanical Garden,Cyprien Miandrimanana;Nivo H. Rakotoarivelo;Ramaroson,,,2024-09-21T02:06:42.490Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260702192,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3299500,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"Diego II, Ramena, Andavakoera, environ 2 km d'Andavakoera, direction Ouest. Près de la grotte et du campement la Casa Aventura. Echantillons préservés en alcool.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.32722,49.33833,,,70.0,,,,2007-08-02,2.0,8.0,2007.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3299500,500,,,CC_BY_4_0,Missouri Botanical Garden,Cynthia Hong-Wa;F. Ratovoson;V. Benjara,,,2024-09-21T02:06:42.591Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260621386,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3226269,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea heimii,,SPECIES,Coffea heimii J.-F.Leroy,Coffea heimii J.-F. Leroy,J.-F. Leroy,MG,"Montagne des Franc|5ais, forêt d'Antaolanaomby. Forêt sèche.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.37361,49.35305,,,385.0,,,,2007-03-22,22.0,3.0,2007.0,2895575,2895575.0,PRESERVED_SPECIMEN,P,Tropicos,3226269,1291,F. Ratovoson,2010-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,F. Ratovoson,,,2024-09-21T02:08:25.345Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260621380,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3226268,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea tsirananae,,SPECIES,Coffea tsirananae J.-F.Leroy,Coffea tsirananae J.-F. Leroy,J.-F. Leroy,MG,"Montagne des Franc|5ais, forêt d'Antaolanaomby. Forêt sèche.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.37361,49.35305,,,385.0,,,,2007-03-22,22.0,3.0,2007.0,2895445,2895445.0,PRESERVED_SPECIMEN,P,Tropicos,3226268,1290,F. Rakotonasolo & B. Ramandimbisoa,2011-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,F. Ratovoson,,,2024-09-21T02:08:25.309Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260595673,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3202895,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"SAVA, Sambava, Bevontro, Tsaratanana, Morafeno. Forêt dense humide de moyenne altitude d'Antsahandroboka, située à environ 10 Km au Sud-Ouest du village de Morafeno. Récoltés avec R. Razakamalala, D. Ravelonarivo & José (Ambalamanasy). Echantillons préservés en alcool.",Antsiranana,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.17583,49.31055,,,907.0,,,,2007-02-07,7.0,2.0,2007.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3202895,3526,,,CC_BY_4_0,Missouri Botanical Garden,Charles Rakotovao;et al.,,,2024-09-21T02:06:42.227Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260587168,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3195197,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"SAVA, Sambava, Bevontro, Tsaratanana, Morafeno. Forêt dense humide de moyenne altitude d'Antsahandroboka, située à environ 10 Km au Sud-Ouest du village de Morafeno. Récoltés avec R. Razakamalala, D. Ravelonarivo & José (Ambalamanasy). Echantillons préservés en alcool.",Antsiranana,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.175833,49.310556,,,907.0,,,,2007-02-07,7.0,2.0,2007.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3195197,3536,C.M. Taylor (MO),2014-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Charles Rakotovao;et al.,,,2024-09-21T02:08:25.352Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260587060,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3195218,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea ratsimamangae,,SPECIES,Coffea ratsimamangae J.-F.Leroy ex A.P.Davis & Rakotonas.,Coffea ratsimamangae J.-F. Leroy ex A.P. Davis & Rakotonas.,J.-F. Leroy ex A.P. Davis & Rakotonas.,MG,"Antsiranana II, Ramena, Andavakoera. Récolté avec Rico, Rado & Georges.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.343889,49.355,,,170.0,,,,2007-02-19,19.0,2.0,2007.0,2895341,2895341.0,PRESERVED_SPECIMEN,P,Tropicos,3195218,339,,,CC_BY_4_0,Missouri Botanical Garden,Riri Guittou,,,2024-09-21T02:08:25.226Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260586597,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3194521,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea pervilleana,,SPECIES,Coffea pervilleana (Baill.) Drake,Coffea pervilleana (Baill.) Drake,(Baill.) Drake,MG,"Mahavanona, Andranomanitra, plateau d'Anosiravobe, Montagne des Français, vers 6 km au Nord-est du village d'Andranomanitra. Forêt sèche sur calcaire, plateau un peu riche en humus.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.37888,49.36583,,,335.0,,,,2007-02-25,25.0,2.0,2007.0,2895507,2895507.0,PRESERVED_SPECIMEN,P,Tropicos,3194521,1203,C.M. Taylor,2013-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,L. Jérémie Razafitsalama,,,2024-09-21T02:08:22.399Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260570709,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3180281,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea bissetiae,,SPECIES,Coffea bissetiae A.P.Davis & Rakotonas.,Coffea bissetiae A.P. Davis & Rakotonas.,A.P. Davis & Rakotonas.,MG,Protected due to name conservation status,Mahajanga,PRESENT,6.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-16.71,46.41,,,196.0,,,,2005-10-16,16.0,10.0,2005.0,3848929,3848929.0,PRESERVED_SPECIMEN,P,Tropicos,3180281,282,F. Rakotonasolo & B. Ramandimbisoa,2011-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Clairemont Randrianarivelo;et al.,,,2024-09-21T02:06:42.128Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260569581,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3179504,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea jumellei,,SPECIES,Coffea jumellei J.-F.Leroy,Coffea jumellei J.-F. Leroy,J.-F. Leroy,MG,"Antsiranana, Joffre ville, Parc National Montagne d'Ambre.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.52388,49.17361,,,140.0,,,,2006-11-11,11.0,11.0,2006.0,2895523,2895523.0,PRESERVED_SPECIMEN,P,Tropicos,3179504,1581,F. Rakotonasolo & B. Ramandimbisoa,2011-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,R. Ranaivojaona;et al.,,,2024-09-21T02:08:24.957Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260551141,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3162488,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"Taolagnaro, Ambatoabo, Apiky, Andohahela, mont Apiky versant occidentale. Début de forêt xérophytique. Récolté avec F. Rakotoarivony, Justin & Dimansy.",Toliara,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-24.78777,46.71777,,,690.0,,,,2007-01-18,18.0,1.0,2007.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3162488,1160,,,CC_BY_4_0,Missouri Botanical Garden,Tefy Andriamihajarivo;et al.,,,2024-09-21T02:06:41.922Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260550453,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3161652,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,,Toamasina,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-18.791944,48.343056,,,1107.0,,,,2006-11-28,28.0,11.0,2006.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,3161652,420,F. Rakotonasolo,2015-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Jacky Andriantiana,,,2024-09-21T02:06:42.027Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260550279,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3161634,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea dubardii,,SPECIES,Coffea dubardii Jum.,Coffea dubardii Jum.,Jum.,MG,"Ambilobe, Marivorahona, Andakoroa, Mahamasina, Réserve Spécial d'Ankarana. Campement des Anglais - Anilotra. Récolté avec R. Ranaivojaona, A. Bruneau & Ramaroson.",Antsiranana,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.90888,49.10972,,,172.0,,,,2006-12-07,7.0,12.0,2006.0,2895571,2895571.0,PRESERVED_SPECIMEN,P,Tropicos,3161634,1048,F. Rakotonasolo,2007-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Tefy Andriamihajarivo;et al.,,,2024-09-21T02:08:25.280Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260550151,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3161595,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea heimii,,SPECIES,Coffea heimii J.-F.Leroy,Coffea heimii J.-F. Leroy,J.-F. Leroy,MG,"Sadjoavato, Sahafary, Saharenana ambany. Récolté avec R. Ranaivojaona, A. Bruneau & Babarandria.",Antsiranana,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-12.58472,49.45611,,,205.0,,,,2006-12-05,5.0,12.0,2006.0,2895575,2895575.0,PRESERVED_SPECIMEN,P,Tropicos,3161595,1040,F. Rakotonasolo,2007-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Tefy Andriamihajarivo;et al.,,,2024-09-21T02:08:25.279Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260548264,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3159946,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea mangoroensis,,SPECIES,Coffea mangoroensis Portères,Coffea mangoroensis Portères,Portères,MG,"Moramanga, Andasibe, Fokontany Menalamba, Ambatovy forest, Ampangadriantrandraka. With crust.",Toamasina,PRESENT,3.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-18.8675,48.29666,,,996.0,,,,2006-11-26,26.0,11.0,2006.0,2895332,2895332.0,PRESERVED_SPECIMEN,P,Tropicos,3159946,5036,"R. Ranaivojaona, Mars",2007-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,P. Antilahimena;Félix Edmond,,,2024-09-21T02:08:22.307Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260548119,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3159981,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea liaudii,,SPECIES,Coffea liaudii J.-F.Leroy ex A.P.Davis,Coffea liaudii J.-F. Leroy ex A.P. Davis,J.-F. Leroy ex A.P. Davis,MG,"Moramanga, Commune Ambohibary, Fokontany Ampitambe, Sahaevo forest. Without crust.",Toamasina,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-18.84583,48.28388,,,979.0,,,,2006-11-28,28.0,11.0,2006.0,2895463,2895463.0,PRESERVED_SPECIMEN,P,Tropicos,3159981,5052,,,CC_BY_4_0,Missouri Botanical Garden,P. Antilahimena;Félix Edmond,,,2024-09-21T02:06:42.007Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260518498,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3132912,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea leroyi,,SPECIES,Coffea leroyi A.P.Davis,Coffea leroyi A.P. Davis,A.P. Davis,MG,"SAVA, Andapa, Doany, Andranomilolo, forêt dense humide de moyenne altitude située environ 13 Km à l'Ouest du village d'Andranopositra, le long de la rivière Andrakengy. Récoltés avec C. Rakotovao, R. Razakamalala, Landrie (Doany) & José (Ambalamanasy). Echantillons préservés en alcool.",Antsiranana,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.325556,49.301389,,,1438.0,,,,2006-11-10,10.0,11.0,2006.0,2895484,2895484.0,PRESERVED_SPECIMEN,P,Tropicos,3132912,2034,A. P. Davis (K),2008-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Désiré Ravelonarivo;et al.,,,2024-09-21T02:06:41.696Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260515481,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3130300,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea leroyi,,SPECIES,Coffea leroyi A.P.Davis,Coffea leroyi A.P. Davis,A.P. Davis,MG,"SAVA, Andapa, Doany, Andranomilolo. Forêt dense humide de moyenne altitude située au pied du sommet d'Anjanaharibe ""Nord"". Récoltés avec R. Razakamalala, D. Ravelonarivo,Rambimison (Ambalamanasy) & José (Ambalamanasy). Echantillons préservés en alcool.",Antsiranana,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.30166,49.31111,,,1488.0,,,,2006-11-22,22.0,11.0,2006.0,2895484,2895484.0,PRESERVED_SPECIMEN,P,Tropicos,3130300,3472,A. P. Davis (K),2008-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Charles Rakotovao;et al.,,,2024-09-21T02:06:41.805Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260513986,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3128907,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea leroyi,,SPECIES,Coffea leroyi A.P.Davis,Coffea leroyi A.P. Davis,A.P. Davis,MG,"SAVA, Andapa, Doany, Andranomilolo. Forêt dense humide de moyenne altitude située environ 13 Km à l'Ouest du village d'Andranopositra, forêt d'Andrakaingy. Récoltés avec R. Razakamalala, D. Ravelonarivo, Landrie (Doany) & José (Ambalamanasy). Echantillons préservés en alcool.",Antsiranana,PRESENT,3.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.33666,49.28583,,,1004.0,,,,2006-11-11,11.0,11.0,2006.0,2895484,2895484.0,PRESERVED_SPECIMEN,P,Tropicos,3128907,3302,A. P. Davis (K),2008-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Charles Rakotovao;et al.,,,2024-09-21T02:08:24.803Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260513935,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3128902,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea liaudii,,SPECIES,Coffea liaudii J.-F.Leroy ex A.P.Davis,Coffea liaudii J.-F. Leroy ex A.P. Davis,J.-F. Leroy ex A.P. Davis,MG,Origine Toamasina: route Ambatovy-Moramanga. Récolte Kianjavato le 20 octobre 1971.,Toamasina,PRESENT,1.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-18.816667,48.3,,,,,,,1971-10-20,20.0,10.0,1971.0,2895463,2895463.0,PRESERVED_SPECIMEN,K,Tropicos,3128902,1013,,,CC_BY_4_0,Missouri Botanical Garden,* VIANNEY-LIAUD,ISOTYPE,,2024-09-21T02:06:41.664Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260470820,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3089920,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea liaudii,,SPECIES,Coffea liaudii J.-F.Leroy ex A.P.Davis,Coffea liaudii J.-F. Leroy ex A.P. Davis,J.-F. Leroy ex A.P. Davis,MG,"Moramanga, Andasibe, Menalamba, Ampitambe, Ambatovy forest,Dynatec Camp, no crust. Samples preserved in alcohol.",Toamasina,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-18.860556,48.271945,,,959.0,,,,2005-12-15,15.0,12.0,2005.0,2895463,2895463.0,PRESERVED_SPECIMEN,P,Tropicos,3089920,4404,Tefy Andriamihajarivo & R. Razakamalala,2006-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,P. Antilahimena;Félix Edmond;Tojo,,,2024-09-21T02:08:21.456Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
1260470580,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:3089687,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea resinosa,,SPECIES,Coffea resinosa (Hook.f.) Radlk.,Coffea resinosa (Hook. f.) Radlk.,(Hook. f.) Radlk.,MG,"District: Farafangana, Commune: Mahabo Mananivo, Villages les plus proches: Mahabo, Vohimasy, Analamena, Nosiala; Est RN12, Forêt d'Agnalazaha. Forêt littorale sur sable blanc.",Fianarantsoa,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-23.178611,47.700278,,,,,,,2006-03-02,2.0,3.0,2006.0,2895322,2895322.0,PRESERVED_SPECIMEN,P,Tropicos,3089687,68,,,CC_BY_4_0,Missouri Botanical Garden,Thierry Rasatatsihoarana,,,2024-09-21T02:06:41.648Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
